"","X","survey_date","survey_start","audit","enumerator_id","enu_gen","upazilla","consent_message","consent","resp_age","resp_gender","resp_hoh","age_hh_head","gen_hh_head","relationship_with_head_of_hh","relationship_with_head_of_hh_other","resp_high_level_edu","resp_high_level_edu_other","hh_size","hh_disability","repeat_introduction","harmthreats_note","report_child_work","report_child_work.cic","report_child_work.majhi","report_child_work.police","report_child_work.ngo","report_child_work.religious_leader","report_child_work.community.based_groups","report_child_work.family","report_child_work.intervene_directly","report_child_work.do_nothing","report_child_work.dont_know","report_child_work.other","report_child_work_other","report_child_vio_home","report_child_vio_home.cic","report_child_vio_home.majhi","report_child_vio_home.police","report_child_vio_home.ngo","report_child_vio_home.religious_leader","report_child_vio_home.community.based_groups","report_child_vio_home.family","report_child_vio_home.intervene_directly","report_child_vio_home.do_nothing","report_child_vio_home.dont_know","report_child_vio_home.other","report_child_vio_home_other","report_child_vio_teach","report_child_vio_teach.cic","report_child_vio_teach.majhi","report_child_vio_teach.police","report_child_vio_teach.ngo","report_child_vio_teach.religious_leader","report_child_vio_teach.community.based_groups","report_child_vio_teach.family","report_child_vio_teach.intervene_directly","report_child_vio_teach.do_nothing","report_child_vio_teach.dont_know","report_child_vio_teach.other","report_child_vio_teach_other","report_child_vio_sex","report_child_vio_sex.cic","report_child_vio_sex.majhi","report_child_vio_sex.police","report_child_vio_sex.ngo","report_child_vio_sex.religious_leader","report_child_vio_sex.community.based_groups","report_child_vio_sex.family","report_child_vio_sex.intervene_directly","report_child_vio_sex.do_nothing","report_child_vio_sex.dont_know","report_child_vio_sex.other","report_child_vio_sex_other","witness_threats_30","threats_1","threats_2","threats_3","threats_4","threats_5","threats_6","threats_7","threats_8","threats_9","threats_10","threats_11","threats_12","threats_13","threats_14","threats_14_other","threats_30","threats_30.physical_violence","threats_30.kidnapping","threats_30.going_missing","threats_30.marriage","threats_30.exploitative_work","threats_30.feeling_unsafe","threats_30.physical_illness","threats_30.verbal_harassment","threats_30.sexual_harassment","threats_30.natural_hazards","threats_30.wildlife_attacks","threats_30.road_accidents","threats_30.terrorism","threats_30.none","threats_30.dont_know","threats_30.other","threats_30_other","threat_boys","threat_boys.physical_violence","threat_boys.kidnapping","threat_boys.going_missing","threat_boys.marriage","threat_boys.exploitative_work","threat_boys.feeling_unsafe","threat_boys.physical_illness","threat_boys.verbal_harassment","threat_boys.sexual_harassment","threat_boys.natural_hazards","threat_boys.wildlife_attacks","threat_boys.road_accidents","threat_boys.terrorism","threat_boys.none","threat_boys.dont_know","threat_boys.other","threat_boys_other","threat_girls","threat_girls.physical_violence","threat_girls.kidnapping","threat_girls.going_missing","threat_girls.marriage","threat_girls.exploitative_work","threat_girls.feeling_unsafe","threat_girls.physical_illness","threat_girls.verbal_harassment","threat_girls.sexual_harassment","threat_girls.natural_hazards","threat_girls.wildlife_attacks","threat_girls.road_accidents","threat_girls.terrorism","threat_girls.none","threat_girls.dont_know","threat_girls.other","threat_girls_other","threat_cwd","threat_girls.physical_violence.1","threat_cwd.kidnapping","threat_cwd.going_missing","threat_cwd.marriage","threat_cwd.exploitative_work","threat_cwd.feeling_unsafe","threat_cwd.physical_illness","threat_cwd.verbal_harassment","threat_cwd.sexual_harassment","threat_cwd.natural_hazards","threat_cwd.wildlife_attacks","threat_cwd.road_accidents","threat_cwd.terrorism","threat_cwd.none","threat_cwd.dont_know","threat_cwd.other","threat_cwd_other","harmwork_note","work_chores","work_shelter","work_phys_chores","work_sibs","work_outside","work_dang","work_constr","work_stop_school","work_decide","work_decide.mother","work_decide.father","work_decide.child","work_decide.husband","work_decide.siblings","work_decide.grandparents","work_decide.extended_family","work_decide.imam","work_decide.majhi","work_decide.ngo_workers","work_decide.cic","work_decide.friends","work_decide.health_care_providers","work_decide.neighbours","work_decide.homebased_health_worker","work_decide.teacher","work_decide.other","work_decide.no_one","work_decide.dont_know","work_decide_other","harmmarr_note","marr_par","marr_dowry","marr_burden","marr_safe","harmmarr_note2","marr_drop_school_girl","marr_drop_school_boy","marr_old_man","marr_mom","marr_decide","marr_decide.brides_parents","marr_decide.grooms_parents","marr_decide.bride","marr_decide.groom","marr_decide.grandparents","marr_decide.older_siblings","marr_decide.extended_family","marr_decide.imam","marr_decide.majhi","marr_decide.no_one","marr_decide.dont_know","marr_decide.other","marr_decide_other","at_what_age_girl","at_what_age_boy","harmvio_note","vio_fath","vio_moth","vio_discipline","vio_husb","vio_wife","vio_teach","vio_solve_prob","harmnegl_note","negl_misbehave","negl_stress","negl_needs","end_interview","X_id","X_uuid","X_submission_time","X_validation_status","X_index","reported_date","District","Upazila","Settlement","i.hh_size_small","i.hh_size_large","i.threats_1_some_always","i.threats_2_some_always","i.threats_3_some_always","i.threats_4_some_always","i.threats_5_some_always","i.threats_6_some_always","i.threats_7_some_always","i.threats_8_some_always","i.threats_9_some_always","i.threats_10_some_always","i.threats_11_some_always","i.threats_12_some_always","i.threats_13_some_always","i.threats_14_some_always","i.threats_harmful_practice","i.threats_accidental","chores_acceptable_rowsum","chores_unacceptable_rowsum","i.chores_acceptable","i.chores_unacceptable","work_unacceptable_rowsum","i.work_unacceptable","i.hazardous_work_unacceptable","i.hazardous_work_acceptable","early_marriage_acceptable_rowsum","early_marriage_unacceptable_rowsum","i.early_marriage_acceptable","i.early_marriage_uncceptable","harmful_violence_acceptable_rowsum","harmful_violence_unacceptable_rowsum","i.harmful_violence_acceptable","i.harmful_violence_unacceptable","i.harmful_violence_acceptable_parents","i.harmful_violence_acceptable_males","threat_safety_sum","i.threats_safety","i.hh_no_formal_edu","i.hh_some_primary","i.hh_primary_higher","i.hh_baby","i.hh_child","i.hh_adol","i.hh_older_adol","i.hh_elderly","New_Camp_N"
"215",272,"13/02/2020","2020-02-13T12:28:26.765+06:00",NA,83,"male","ukhia",NA,"yes",33,"male","yes",NA,NA,NA,NA,NA,NA,4,"no",NA,NA,"ngo majhi",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi family",0,1,0,0,0,0,1,0,0,0,0,NA,"majhi ngo",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi ngo community-based_groups",0,1,0,1,0,1,0,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","always_concerned","always_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents older_siblings",1,1,0,0,0,1,0,0,0,0,0,0,NA,18,21,NA,"agree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84261367,"84098a0b-db35-41c4-81dc-4dbc17d2def3","2020-02-13T09:12:46",NA,27,"13/02/2020","Cox's Bazar","Ukhia","Collective site","yes","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",5,2,"no","no","yes","no",2,"no",NA,NA,NA,"no","yes","yes","no","no","Camp 4"
"216",273,"13/02/2020","2020-02-13T13:11:07.638+06:00",NA,83,"male","ukhia",NA,"yes",58,"male","yes",NA,NA,NA,NA,NA,NA,5,"no",NA,NA,"majhi ngo community-based_groups",0,1,0,1,0,1,0,0,0,0,0,NA,"majhi community-based_groups ngo",0,1,0,1,0,1,0,0,0,0,0,NA,"majhi ngo community-based_groups",0,1,0,1,0,1,0,0,0,0,0,NA,"majhi community-based_groups family",0,1,0,0,0,1,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"marriage physical_illness verbal_harassment",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,"marriage physical_illness verbal_harassment",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment sexual_harassment",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents older_siblings",1,1,0,0,0,1,0,0,0,0,0,0,NA,17,22,NA,"agree","agree","agree","agree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84261372,"d4d060f0-5146-429a-beba-e0cd0823c8cd","2020-02-13T09:12:47",NA,28,"13/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",6,1,"no","no","yes","no",1,"no",NA,NA,NA,"no","no","no","yes","no","Camp 4"
"217",274,"16/02/2020","2020-02-16T12:35:32.769+06:00",NA,83,"male","ukhia",NA,"yes",28,"male","yes",NA,NA,NA,NA,NA,NA,4,"no",NA,NA,"majhi ngo family",0,1,0,1,0,0,1,0,0,0,0,NA,"majhi family ngo",0,1,0,1,0,0,1,0,0,0,0,NA,"cic majhi community-based_groups",1,1,0,0,0,1,0,0,0,0,0,NA,"majhi cic community-based_groups",1,1,0,0,0,1,0,0,0,0,0,NA,NA,"not_concerned","not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"road_accidents physical_illness sexual_harassment",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,"exploitative_work feeling_unsafe verbal_harassment",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents groom",1,1,0,1,0,0,0,0,0,0,0,0,NA,17,20,NA,"agree","agree","agree","agree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84543004,"089addf1-26be-47f4-a4e1-b80e79c38eb8","2020-02-16T09:51:23",NA,123,"16/02/2020","Cox's Bazar","Ukhia","Collective site","yes","no","no","no","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",6,1,"no","no","yes","no",1,"no",NA,NA,NA,"yes","yes","no","no","no","Camp 7"
"218",275,"16/02/2020","2020-02-16T13:36:15.031+06:00",NA,83,"male","ukhia",NA,"yes",30,"male","yes",NA,NA,NA,NA,NA,NA,5,"no",NA,NA,"majhi family",0,1,0,0,0,0,1,0,0,0,0,NA,"majhi community-based_groups ngo",0,1,0,1,0,1,0,0,0,0,0,NA,"majhi community-based_groups ngo",0,1,0,1,0,1,0,0,0,0,0,NA,"majhi community-based_groups family",0,1,0,0,0,1,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","sometimes_concerned","always_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"road_accidents sexual_harassment",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,"verbal_harassment sexual_harassment physical_illness",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,"physical_illness",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents older_siblings",1,1,0,0,0,1,0,0,0,0,0,0,NA,18,21,NA,"agree","agree","agree","agree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84543010,"646e09ad-9053-412c-8f94-a72ad0387736","2020-02-16T09:51:25",NA,126,"16/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","no","yes","no","no","yes","yes","no","no","no","yes","no","no","no","yes",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",6,1,"no","no","yes","no",1,"no",NA,NA,NA,"yes","yes","yes","no","no","Camp 7"
"219",276,"16/02/2020","2020-02-16T11:33:33.413+06:00",NA,83,"male","ukhia",NA,"yes",40,"male","yes",NA,NA,NA,NA,NA,NA,12,"no",NA,NA,"family majhi ngo",0,1,0,1,0,0,1,0,0,0,0,NA,"majhi community-based_groups cic",1,1,0,0,0,1,0,0,0,0,0,NA,"ngo majhi",0,1,0,1,0,0,0,0,0,0,0,NA,"community-based_groups majhi cic",1,1,0,0,0,1,0,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","always_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"going_missing marriage physical_illness",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,"verbal_harassment physical_illness",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"verbal_harassment marriage physical_illness",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","disagree","brides_parents grooms_parents older_siblings",1,1,0,0,0,1,0,0,0,0,0,0,NA,18,20,NA,"agree","agree","agree","agree","disagree","disagree","agree",NA,"disagree","disagree","agree",NA,84543156,"f75f6d34-c936-40de-b497-c53f2f49ec25","2020-02-16T09:52:48",NA,152,"16/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","yes","yes","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",0,8,"no","yes",5,2,"no","no","yes","no",2,"no",NA,NA,NA,"no","yes","yes","yes","no","Camp 7"
"220",277,"17/02/2020","2020-02-17T10:31:36.703+06:00",NA,83,"male","ukhia",NA,"yes",48,"male","yes",NA,NA,NA,NA,NA,NA,11,"no",NA,NA,"family majhi",0,1,0,0,0,0,1,0,0,0,0,NA,"family majhi police",0,1,1,0,0,0,1,0,0,0,0,NA,"ngo majhi",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi family",0,1,0,0,0,0,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"going_missing physical_illness verbal_harassment",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"going_missing physical_illness verbal_harassment",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"verbal_harassment going_missing",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","disagree","brides_parents grooms_parents",1,1,0,0,0,0,0,0,0,0,0,0,NA,18,21,NA,"agree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84630034,"61c33703-9eba-4f7a-9086-2410639f84b5","2020-02-17T10:27:23",NA,251,"17/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",0,8,"no","yes",5,2,"no","no","yes","no",2,"no",NA,NA,NA,"no","yes","yes","yes","no","Camp 13"
"221",279,"17/02/2020","2020-02-17T11:39:52.666+06:00",NA,83,"male","ukhia",NA,"yes",54,"male","yes",NA,NA,NA,NA,NA,NA,5,"yes",NA,NA,"family majhi",0,1,0,0,0,0,1,0,0,0,0,NA,"majhi cic ngo",1,1,0,1,0,0,0,0,0,0,0,NA,"majhi ngo",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi community-based_groups",0,1,0,0,0,1,0,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment going_missing",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"verbal_harassment physical_illness",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","disagree","grooms_parents brides_parents",1,1,0,0,0,0,0,0,0,0,0,0,NA,18,25,NA,"disagree","agree","agree","agree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84630036,"30d5e4df-18ee-41c9-9eea-0da33d1bb1fe","2020-02-17T10:27:25",NA,252,"17/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",0,8,"no","yes",5,2,"no","no","no","no",2,"no",NA,NA,NA,"no","no","yes","no","no","Camp 13"
"222",280,"17/02/2020","2020-02-17T12:39:38.829+06:00",NA,83,"male","ukhia",NA,"yes",30,"male","yes",NA,NA,NA,NA,NA,NA,4,"no",NA,NA,"majhi ngo family",0,1,0,1,0,0,1,0,0,0,0,NA,"majhi cic ngo",1,1,0,1,0,0,0,0,0,0,0,NA,"ngo majhi religious_leader",0,1,0,1,1,0,0,0,0,0,0,NA,"majhi family community-based_groups",0,1,0,0,0,1,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment natural_hazards",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,"verbal_harassment physical_illness",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","disagree","brides_parents grooms_parents bride",1,1,1,0,0,0,0,0,0,0,0,0,NA,18,22,NA,"agree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84630059,"6d563c55-f8ab-48e8-b541-b5674476d278","2020-02-17T10:27:34",NA,254,"17/02/2020","Cox's Bazar","Ukhia","Collective site","yes","no","no","no","yes","no","no","no","yes","yes","no","yes","no","no","no","no","no","yes",1,3,"no","no",4,"yes","yes","no",0,8,"no","yes",5,2,"no","no","yes","no",2,"no",NA,NA,NA,"no","yes","yes","no","no","Camp 13"
"223",281,"17/02/2020","2020-02-17T13:29:30.717+06:00",NA,83,"male","ukhia",NA,"yes",35,"male","yes",NA,NA,NA,NA,NA,NA,6,"no",NA,NA,"majhi",0,1,0,0,0,0,0,0,0,0,0,NA,"cic majhi",1,1,0,0,0,0,0,0,0,0,0,NA,"majhi ngo",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi community-based_groups family",0,1,0,0,0,1,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"verbal_harassment",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"physical_illness verbal_harassment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father child",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents groom",1,1,0,1,0,0,0,0,0,0,0,0,NA,18,22,NA,"agree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84630066,"5af9a00e-91fb-44d7-8ae8-8355233f42f0","2020-02-17T10:27:38",NA,256,"17/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",5,2,"no","no","yes","no",2,"no",NA,NA,NA,"no","yes","yes","no","no","Camp 13"
"224",282,"18/02/2020","2020-02-18T13:38:55.095+06:00",NA,83,"male","ukhia",NA,"yes",20,"male","no",60,"male","father",NA,"madrasha",NA,8,"yes",NA,NA,"majhi cic family",1,1,0,0,0,0,1,0,0,0,0,NA,"majhi police cic",1,1,1,0,0,0,0,0,0,0,0,NA,"majhi cic ngo",1,1,0,1,0,0,0,0,0,0,0,NA,"family majhi cic",1,1,0,0,0,0,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","always_concerned","always_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","always_concerned","not_concerned",NA,"terrorism exploitative_work sexual_harassment",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,"terrorism verbal_harassment sexual_harassment",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,"terrorism sexual_harassment verbal_harassment",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"agree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father siblings",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents older_siblings",1,1,0,0,0,1,0,0,0,0,0,0,NA,18,21,NA,"agree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84767695,"3652991d-299a-4f01-a72e-e8a420a03a42","2020-02-18T10:10:45",NA,22,"18/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","yes","no","yes","no",2,2,"no","no",4,"yes","yes","no",1,7,"no","no",5,2,"no","no","yes","no",2,"no","no","yes","no","no","no","yes","yes","yes","Camp 16"
"225",283,"18/02/2020","2020-02-18T09:47:20.878+06:00",NA,83,"male","ukhia",NA,"yes",47,"male","yes",NA,NA,NA,NA,NA,NA,10,"no",NA,NA,"majhi community-based_groups family",0,1,0,0,0,1,1,0,0,0,0,NA,"majhi cic",1,1,0,0,0,0,0,0,0,0,0,NA,"ngo majhi",0,1,0,1,0,0,0,0,0,0,0,NA,"majhi family",0,1,0,0,0,0,1,0,0,0,0,NA,NA,"not_concerned","not_concerned","not_concerned","sometimes_concerned","sometimes_concerned","not_concerned","always_concerned","sometimes_concerned","sometimes_concerned","not_concerned","not_concerned","not_concerned","not_concerned","not_concerned",NA,"marriage physical_illness verbal_harassment",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,"marriage exploitative_work physical_illness",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,"marriage physical_illness verbal_harassment",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"disagree","disagree","disagree","agree","disagree","disagree","disagree","disagree","mother father",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"disagree","disagree","disagree","disagree",NA,"disagree","disagree","disagree","agree","brides_parents grooms_parents groom",1,1,0,1,0,0,0,0,0,0,0,0,NA,18,21,NA,"disagree","agree","agree","disagree","disagree","agree","agree",NA,"disagree","disagree","agree",NA,84767589,"ff0d2fc5-0045-47dd-97f5-1e5fa6ddf84f","2020-02-18T10:10:12",NA,346,"18/02/2020","Cox's Bazar","Ukhia","Collective site","no","yes","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","no","no","yes","no",1,3,"no","no",4,"yes","yes","no",1,7,"no","no",4,3,"no","no","no","no",2,"no",NA,NA,NA,"no","yes","yes","yes","no","Camp 16"
